Geneid	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
M8Y62_09085	2824.89492366366	-1.7097991641863	0.184294087200769	-9.27755844018838	1.73406491841378e-20	1.75632207349687e-19
M8Y62_08455	286.285241290097	-2.6603681756654	0.287571012579387	-9.25116948263682	2.22049657477176e-20	2.24469701545283e-19
M8Y62_04085	2067.61814254836	-2.31871249070518	0.251205916598841	-9.23032594971879	2.69809593822399e-20	2.7222964170592e-19
M8Y62_08225	1094.1110624531	-1.49109127536896	0.16182625353717	-9.21414939033032	3.13756010167022e-20	3.1596724300058e-19
M8Y62_08685	1033.93967965871	-2.64624795777376	0.287457944904933	-9.2056873176663	3.39491516057329e-20	3.41234153116939e-19
M8Y62_16215	10380.3783071895	-1.87250270738211	0.203829870525503	-9.18659616745343	4.05468607969092e-20	4.06776571220605e-19
M8Y62_22200	973.871250754054	1.70251645859793	0.185377271421438	9.18406256356754	4.15127246372445e-20	4.15677604464227e-19
M8Y62_25245	146.991544064153	2.24472686454084	0.24482056483563	9.16886563858691	4.78022604781563e-20	4.77751514457491e-19
M8Y62_20940	215.398109281207	1.6737908194369	0.18268380232757	9.16222893388015	5.0836253824595e-20	5.07115611265347e-19
M8Y62_26080	322.487021996576	-1.64098191628305	0.179232355264929	-9.15561207605322	5.40505220662653e-20	5.38164049273719e-19
M8Y62_16955	700.105569384967	1.4251019131622	0.155913550341598	9.14033392248388	6.22597863964237e-20	6.1873588473288e-19
M8Y62_25985	330.875077620144	-2.27746706501632	0.249241786050475	-9.13758122626798	6.38647073015397e-20	6.33494760794072e-19
M8Y62_11760	151.03989380894	-1.57825440648331	0.173038443929106	-9.12083101677637	7.4550459653955e-20	7.38105393615094e-19
M8Y62_12865	19307.7788525331	-1.37192094736751	0.150811390311315	-9.09693189974243	9.29195820700675e-20	9.18253888606442e-19
M8Y62_07290	93.6668006646012	-2.3153120843268	0.254622489320694	-9.09311699254769	9.62396039563661e-20	9.47619673629305e-19
M8Y62_16095	600.546287403154	1.33624520439446	0.14695146542375	9.09310567636228	9.62496245014066e-20	9.47619673629305e-19
M8Y62_26750	1581.05880824137	-1.01053403631976	0.111177673227734	-9.08936126275831	9.96225823020066e-20	9.79004819016188e-19
M8Y62_09815	784.197679147803	-1.82658141027032	0.201160666455782	-9.08021156646858	1.08364007965471e-19	1.06096390761749e-18
M8Y62_15235	259.333145190827	1.75075676520826	0.192806814833928	9.08036765565706	1.08208711144694e-19	1.06096390761749e-18
M8Y62_04895	403.565359115541	1.32740074226884	0.146247508618937	9.0763990088031	1.12226360448965e-19	1.09674818427667e-18
M8Y62_07380	31.2718537105604	-4.07090749043827	0.448550805719003	-9.07568872585753	1.12960808522298e-19	1.10188892003209e-18
M8Y62_03680	883.359604932532	-1.54330549265204	0.170263408324844	-9.06422294629261	1.25495534761863e-19	1.22190587897969e-18
M8Y62_22850	3163.47796900537	-1.23545260368273	0.136719507635345	-9.03640325401045	1.61911542461556e-19	1.57357780329825e-18
M8Y62_03255	3380.15315620347	-0.975168593037377	0.108085632177298	-9.02218521919512	1.84374160866875e-19	1.78859851101498e-18
M8Y62_18705	112.860110746023	2.76710642634266	0.306886135844777	9.0167202201088	1.93804580380407e-19	1.87663885800588e-18
M8Y62_13240	396.183726033632	-1.28200455270482	0.142437653099506	-9.00046107758615	2.24771690732391e-19	2.17251906563465e-18
M8Y62_05425	259.500156562588	1.66463797835584	0.185004278083247	8.9978350533429	2.30212356075859e-19	2.2210451214837e-18
M8Y62_15210	111.333790751272	2.177044270668	0.242233904955247	8.98736397396644	2.53230879729472e-19	2.43867333539111e-18
M8Y62_14040	533.586621448602	-2.53512053597076	0.282109275175952	-8.98630693510379	2.55677260667611e-19	2.45775577663575e-18
M8Y62_02390	4676.75309593014	-1.4716490509166	0.163853134168996	-8.98151297733959	2.6706860644489e-19	2.56259840703109e-18
M8Y62_20345	552.084516019115	1.4326694536036	0.159699749408292	8.97101879565765	2.93784316210955e-19	2.81383637646254e-18
M8Y62_05000	100.546830671037	2.18177715467107	0.24321084572675	8.97072311126418	2.94574108847929e-19	2.81629893938336e-18
M8Y62_26565	1630.49112448236	-2.05508596886023	0.229349128884307	-8.96051351429767	3.23169837465199e-19	3.0841135932825e-18
M8Y62_22650	3065.54881845577	-3.9984972271992	0.446398389702301	-8.95723936160649	3.32908475977951e-19	3.17132813062239e-18
M8Y62_09845	2688.67849215792	-2.27982860470316	0.254632092016581	-8.95342211835068	3.44629012659683e-19	3.27707480203551e-18
M8Y62_11005	59.3019509300147	-2.74234398362422	0.306317286195822	-8.95262561797149	3.47125529628991e-19	3.29488810619116e-18
M8Y62_09840	2011.49967381515	-2.4877815296467	0.278030384913647	-8.94787643594916	3.62386373713366e-19	3.43357841903685e-18
M8Y62_19965	10774.5886835334	-2.90552975396629	0.324905513875718	-8.94269142836922	3.79805134371295e-19	3.59218201327555e-18
M8Y62_26520	439.108514683265	-1.19983308710382	0.134319746423862	-8.93266343220758	4.15873374004676e-19	3.91929149440771e-18
M8Y62_27475	92.1284993973032	-1.89261702512587	0.211874008352923	-8.93274753160517	4.15557252662175e-19	3.91929149440771e-18
M8Y62_00865	580.836154405468	1.48640430067535	0.166505801415746	8.92704210926544	4.37550893931594e-19	4.11624835625683e-18
M8Y62_01010	2146.01100706921	-1.08452018627298	0.121547456544463	-8.92260699734395	4.55438551990287e-19	4.26933266732738e-18
M8Y62_25045	2848.56953525215	1.0975430303224	0.123006103818426	8.92267128420332	4.55174181639903e-19	4.26933266732738e-18
M8Y62_20580	157.622260001552	-1.95604303577172	0.219296523683906	-8.91962628003701	4.6786431962246e-19	4.37805072184769e-18
M8Y62_26275	377.493446565223	-1.96149705747141	0.220047655537073	-8.91396480768661	4.92394587394214e-19	4.59945262111874e-18
M8Y62_15320	1058.2384732173	1.74794384152563	0.19621588866683	8.90826860863236	5.1835687345225e-19	4.83342643728756e-18
M8Y62_06800	644.160853632669	2.34841597724518	0.26378768693963	8.90267474001786	5.45167562506461e-19	5.07447342072475e-18
M8Y62_19875	367.149748176015	1.52765615694786	0.171795472996521	8.89229576485287	5.98591096966073e-19	5.56195277620321e-18
M8Y62_02645	632.545388848308	1.54192403374217	0.173417108097526	8.89141821506458	6.03338324994498e-19	5.59622758639633e-18
M8Y62_26355	791.825750189493	-2.03493891085482	0.229159464058357	-8.88001252410246	6.68528349520737e-19	6.19003394731372e-18
M8Y62_16390	828.308415211042	-1.02531832857244	0.115482021673464	-8.87859697738599	6.77089514020175e-19	6.25834311298019e-18
M8Y62_06515	143.737159263369	-1.76707887340848	0.199229858077182	-8.86954842242526	7.34431177967694e-19	6.7765054762918e-18
M8Y62_19295	171395.24152318	-1.87936215521051	0.211945467809711	-8.86719671164585	7.50103328331244e-19	6.9090527820336e-18
M8Y62_10785	510.584862962773	-1.48110857980701	0.167164788423333	-8.86017081573544	7.98919305424732e-19	7.34588933527053e-18
M8Y62_14360	1851.8825498806	1.30618432939577	0.147637559401408	8.84723599260005	8.9713547944043e-19	8.23464458298881e-18
M8Y62_25080	341.782665861485	-1.32517327292585	0.149882796003128	-8.84139679979145	9.45292952860081e-19	8.65303055624878e-18
M8Y62_25135	591.430039849666	-1.04072879051805	0.117711998854695	-8.84131439992572	9.45990478818195e-19	8.65303055624878e-18
M8Y62_01565	321.375882466315	-1.79768817876028	0.203416592249244	-8.83747072391023	9.790988638901e-19	8.9249925748051e-18
M8Y62_19505	83.6339968885881	-3.97982210650658	0.450334100974745	-8.83748776273499	9.78949600094112e-19	8.9249925748051e-18
M8Y62_08905	266.552767186646	1.91332577017296	0.216741255889492	8.82769531956799	1.06854664416683e-18	9.72359054683305e-18
