Geneid	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
M8Y62_00150	68.3752517086184	0.59779720982914	0.225671765997518	2.64896765967487	0.00807380573298111	0.0160168984966406
M8Y62_23060	6.82520524960902	2.0705449869314	0.781856034640634	2.64824327650434	0.00809112767130806	0.0160452208129929
M8Y62_08490	115.080733621383	-0.498636986979022	0.188381105777279	-2.64695859450233	0.00812192968912108	0.0161002436162449
M8Y62_07545	213.911871579445	0.540385482224462	0.204202330218169	2.64632377920035	0.00813718897237448	0.0161244259854987
M8Y62_19935	2613.81856895288	-0.271640564185665	0.102694055612303	-2.64514399169489	0.00816561612367428	0.0161716324461063
M8Y62_27115	67.2076734641489	-0.659131977728234	0.249191657701099	-2.64508043250329	0.00816715011180278	0.0161716324461063
M8Y62_02010	2376.23281398949	0.458298678518234	0.173277277216993	2.64488619557607	0.00817183957903401	0.0161748394973442
M8Y62_19955	327.129297824652	0.368162806783041	0.139266569710108	2.64358350715031	0.00820335274810814	0.0162311173975899
M8Y62_15325	78.2259942300616	0.602285959251401	0.228070800862739	2.64078504119376	0.00827141810695538	0.0163596478999805
M8Y62_04195	901.183306512675	0.530748895045643	0.201038861396991	2.64003134198803	0.0082898360330868	0.0163899234740467
M8Y62_18940	128.129940283791	-0.519695350854307	0.196893078896155	-2.63948003539731	0.00830333137733336	0.0164104474970628
M8Y62_13840	171.227572146226	0.444162271459836	0.168455601963922	2.63667260857827	0.00837235928516599	0.0165406678191
M8Y62_25415	7.63788311606643	1.80524284518179	0.685522241160164	2.63338333432718	0.00845388735275349	0.0166954769346545
M8Y62_11440	125.259823125369	0.568819339636494	0.216070984524944	2.63255772581917	0.00847446206188864	0.0167298391173066
M8Y62_15260	203.634533965123	0.417101146222242	0.15862979410806	2.62939978310827	0.00855357390276549	0.0168796932186035
M8Y62_08105	52.5638354757386	0.685032718973428	0.260544788093415	2.6292320947438	0.00855779318397634	0.016881696850008
M8Y62_16735	49.1745678777473	0.702958540424274	0.267620968743273	2.62669455134743	0.00862186895744974	0.0170017318625759
M8Y62_17195	495.847893904873	-0.368881950464872	0.140468170483914	-2.62608923568999	0.00863721705637784	0.017025625390967
M8Y62_00325	130.568390998472	-0.471452353982401	0.17954314790667	-2.62584431363246	0.008643434121429	0.0170315087456281
M8Y62_00315	55.0580689285352	0.657375792114469	0.250381746394394	2.62549407686848	0.00865233142899524	0.0170426670278041
M8Y62_16370	325.417573332301	-0.367221394918065	0.139929858563407	-2.6243247773431	0.0086820952734897	0.0170949028385715
M8Y62_12195	393.700313676785	-0.392639647942992	0.14962981363278	-2.62407362817817	0.00868850005601038	0.0171011231957858
M8Y62_11230	3263.21228339305	0.346513349105857	0.132091588036913	2.62328096933034	0.00870874207196488	0.0171345638451019
M8Y62_11145	37.3779418682014	-0.81680234886813	0.311651300384372	-2.62088541860963	0.00877017330232256	0.0172489895968412
M8Y62_19750	155.087762379629	-0.484889211470824	0.185176101219256	-2.6185301897932	0.00883094770407049	0.0173620386017714
M8Y62_02855	141.675192657307	-0.467089390393042	0.178563965309761	-2.61580991205458	0.00890160986171789	0.0174944357931337
M8Y62_01945	66.8358612977446	0.673590466590259	0.25763874075029	2.61447662967395	0.00893642739369758	0.0175563146671859
M8Y62_19415	1190.28942319203	0.290694497860762	0.111220658084285	2.6136736004607	0.00895745645902314	0.0175910689834487
M8Y62_01840	129.394410973482	-0.456270337621915	0.174723904487673	-2.61137901513702	0.00901778893246515	0.0177029545026672
M8Y62_24300	308.433678746521	0.587217858454145	0.225017723522924	2.60965158326438	0.00906344814636414	0.0177859621166453
M8Y62_06900	63.936805899768	-0.615258794122507	0.235780853245307	-2.60945189422311	0.00906873958351118	0.017789720352018
M8Y62_20890	13522.2439342366	-0.995900500184622	0.381977442946095	-2.60722332843399	0.00912798040252299	0.0178992663717505
M8Y62_05875	309.361576584111	0.415561940399039	0.159463453998374	2.60600112426561	0.00916061609536004	0.0179565796899003
M8Y62_12290	105.785668826347	0.596490804054895	0.229007240642733	2.60468098030779	0.0091959839779505	0.0180192040088588
M8Y62_05085	677.313630477741	-0.390127218825229	0.149881565666251	-2.60290327960641	0.00924380277222425	0.0181061698166727
M8Y62_07670	178.866826260987	0.416058026979243	0.159942053719423	2.60130476822006	0.0092869908585521	0.0181840040259053
M8Y62_23295	140.922438874516	-0.459611673391211	0.176845706494692	-2.5989416565508	0.0093511665282003	0.0183028590033757
M8Y62_10065	1114.52458289344	0.281352471777074	0.108392691080084	2.59567752192075	0.009440462163446	0.0184707742811723
M8Y62_08830	204.188498524163	0.398904721276031	0.153728001364392	2.59487352815107	0.00946257310980815	0.0185071632203338
M8Y62_25965	137.612513680637	-0.458040732435845	0.176542107358348	-2.59451265927231	0.0094725125154948	0.0185197285507021
M8Y62_11420	27.6761046878843	0.994958124428505	0.383680103807235	2.59319707890922	0.00950882641983058	0.0185838302693202
M8Y62_15610	176.14231902675	-0.451754172997592	0.174372561837317	-2.59074115926026	0.00957694940655029	0.0187100283363417
M8Y62_08935	30.4157005859339	-0.826493210846931	0.319318794355435	-2.58830117568012	0.00964506095047735	0.0188361105070664
M8Y62_24755	234.450579709466	0.434658146822739	0.167960203642867	2.58786389511024	0.00965731305981697	0.0188530502082903
M8Y62_18305	705.719185502933	0.343319666637305	0.13274419954511	2.58632518643977	0.00970053632713165	0.0189304170028358
M8Y62_06855	35.8811334058461	0.837240212580228	0.324133305621461	2.5830119832178	0.00979419210655922	0.0191061081856574
M8Y62_22090	132.6817935378	0.461820756563405	0.178838903824238	2.58232826688135	0.00981361901987871	0.0191369202870988
M8Y62_18020	106.825287739397	-0.493716671715997	0.191324753727775	-2.58051643656356	0.00986526599255991	0.0192305166536434
M8Y62_14690	170.173458335509	-0.454747521835164	0.176254498522293	-2.58006193117191	0.00987825979276276	0.0192487244260603
M8Y62_05660	23.6482695612472	-0.932156554360432	0.361394322182432	-2.57933370046107	0.00989911088370677	0.0192822237509246
M8Y62_02160	865.408099165604	0.332481989558575	0.128911652778407	2.57914612366422	0.00990448802964368	0.0192855681552818
M8Y62_21880	18.1305450239546	1.07324927067392	0.416586143419845	2.57629613376813	0.00998650762422359	0.0194380896461153
M8Y62_08510	17.0331925041932	1.14923356111523	0.446213679952387	2.57552292264517	0.0100088638752921	0.0194744105461279
M8Y62_04920	802.992666086597	0.30157261625447	0.117241941861194	2.57222467887396	0.0101047291139255	0.0196536794762915
M8Y62_03600	55.2494753353651	0.673147218974563	0.261797549312797	2.5712510324926	0.0101331845509246	0.0197017525456907
M8Y62_21265	217.060481745587	0.394527851105679	0.153466689495227	2.57077188804512	0.0101472140311921	0.0197217523903914
M8Y62_23225	199.634409011215	0.424504842729781	0.165283159972032	2.56834902479848	0.0102184212946209	0.0198528251479932
M8Y62_21130	9.11253899622164	1.74915282257939	0.682944746045107	2.56119229660764	0.0104313600262547	0.0202590622846797
M8Y62_27005	916.311295858597	0.281920443537942	0.110163070595919	2.55911933112353	0.0104937713174919	0.0203727638437233
M8Y62_01845	139.818641929252	0.457583779788897	0.178907664481752	2.55765330744435	0.0105381095747406	0.020451307310979
M8Y62_06155	184.232391909165	0.440201616286387	0.172232912634388	2.55585073464348	0.0105928547480242	0.0205499822044697
M8Y62_01900	258.376392507818	0.403189681347625	0.157875555059802	2.55384490141555	0.010654070265796	0.0206611322158554
M8Y62_05675	30.5460359351216	-0.807591062512966	0.3164163741163	-2.55230490131378	0.0107012824135972	0.0207258850062876
M8Y62_06345	2336.48852214163	0.312441441604418	0.122405623057391	2.55250889461121	0.0106950178726811	0.0207258850062876
M8Y62_12000	201.219216751444	0.399366017626989	0.156476508014346	2.55224265095675	0.0107031947432356	0.0207258850062876
M8Y62_16055	84.8372924262283	0.555185758036259	0.21752754035663	2.55225502539149	0.010702814576669	0.0207258850062876
M8Y62_06570	63.7958678025664	0.643945517410152	0.252703499257793	2.54822556593582	0.0108272438045807	0.0209583936834444
M8Y62_05265	34.3871499980269	2.08550105446533	0.81852130920669	2.54788852899455	0.010837709511005	0.0209709480034834
M8Y62_15180	238.824575729781	-0.454053466138772	0.178301434160841	-2.54654971383563	0.0108793713977127	0.0210438354972643
M8Y62_23055	78.1456087631949	0.600641477049106	0.23589662517702	2.54620631642516	0.0108900803128387	0.02105681951132
M8Y62_09880	354.686108194949	0.35060050033005	0.137762514039643	2.54496299500719	0.01092893194241	0.0211241901704175
M8Y62_09340	39.3470455466121	-0.742435555840636	0.291937294443583	-2.54313364537984	0.0109863198877875	0.021227326545197
M8Y62_21495	15757.442318689	-0.249309692762198	0.0980804743186961	-2.54188914250259	0.011025513678717	0.0212952461778446
M8Y62_12120	732.882882755744	-0.281080746103754	0.110595670693795	-2.54151671887754	0.0110372667403171	0.0213101129742024
M8Y62_25745	1806.99038184016	0.362238689960947	0.142535711509465	2.54138900437517	0.0110412997569885	0.0213101129742024
M8Y62_08585	100.928500060829	0.535627706819188	0.21092829877222	2.53938286108119	0.0111048225392253	0.021424866334375
M8Y62_16180	1030.55957918363	0.278150551465959	0.109551965132457	2.53898276612066	0.0111175299573023	0.0214415319710928
M8Y62_09220	34.3123867633791	0.792844640796097	0.31274347908838	2.53512764872722	0.0112406357623204	0.0216710244535918
M8Y62_21790	413.208498145923	0.463286616751119	0.183259863923416	2.52803099834629	0.0114704224046166	0.0221059457388168
M8Y62_18980	14.2077460122652	1.17672640637604	0.466307105697811	2.52350091173307	0.0116192759276581	0.0223846306628265
M8Y62_06730	4.66759058935606	2.3616432861565	0.935978076654431	2.52318226789881	0.0116298104346881	0.0223967365425334
M8Y62_19005	331.589192952515	-0.37494346566604	0.148641649390558	-2.52246572345865	0.011653530671906	0.022434217431594
M8Y62_00195	20.4064400208844	1.04232478248186	0.41330001128887	2.52195682073995	0.011670403267285	0.0224584933584092
M8Y62_03270	2999.96368717188	-0.25266275539691	0.100200760103997	-2.52156525693693	0.0116834002572036	0.0224752960771105
M8Y62_03180	11.5023613122743	1.48467069171594	0.588990398377047	2.5207044050411	0.0117120192582712	0.0225221275444638
M8Y62_11040	97.9634242307	-0.487943795586372	0.193635671316796	-2.5199065454633	0.0117385995906836	0.0225650059260533
M8Y62_11330	61.5867408618109	-0.611817878236829	0.242842914326795	-2.51939769349623	0.0117555796970793	0.0225894053333008
M8Y62_06120	47.8016111606457	0.665434998270653	0.264206524216829	2.51861682917619	0.0117816790729393	0.0226313040595397
M8Y62_04335	112.980807378293	-0.457756155252343	0.181814071503449	-2.51771577121113	0.0118118596224214	0.022681008874103
M8Y62_02960	168.666959788048	0.410155051831505	0.162965885567829	2.5168154083438	0.011842085356123	0.0227307642045218
M8Y62_06190	104.748181326096	0.473384053002464	0.188179128842714	2.51560338233967	0.0118828821189189	0.0228007668916911
M8Y62_02210	13930.9398221968	-0.982332507372321	0.390606833778244	-2.51488817507482	0.0119070144017053	0.0228031545026293
M8Y62_03920	26.9778184730506	0.892580139155397	0.354842671552769	2.51542503400034	0.0118888958260717	0.0228031545026293
M8Y62_05245	40.810143034498	2.18798383869745	0.869988770277492	2.51495641489667	0.0119047100027948	0.0228031545026293
M8Y62_05830	217.907153319372	0.396769459131866	0.157773949893371	2.5147970206743	0.0119100932228574	0.0228031545026293
M8Y62_08145	65.3339387239537	0.641352142855035	0.255012698687303	2.51498119958905	0.0119038731433782	0.0228031545026293
M8Y62_25170	14071.715342641	-0.970201569805387	0.385792780564972	-2.51482562318709	0.0119091270714987	0.0228031545026293
M8Y62_00115	39.7145535536047	-0.722731485666216	0.287413398315103	-2.5146061036231	0.0119165439040011	0.0228072175191362
M8Y62_07220	11.8580361878648	-1.43105997730854	0.569416786104837	-2.51320300389785	0.011964046776772	0.0228815108772455
