	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
M8Y62_18345	969.886638686006	1.03777029128194	0.151674458998951	6.84208994797942	7.80460553850076e-12	1.78099088618921e-10
M8Y62_18405	790.674715909279	1.82487239682587	0.244621085257593	7.45999632412811	8.65248939893422e-14	2.59916870814312e-12
M8Y62_18425	1241.48444492819	1.10208813280632	0.219444985597206	5.02216138503711	5.10932229477088e-07	5.01222631758243e-06
M8Y62_18440	71126.0955233346	1.4906807079209	0.22965916031355	6.49083931982374	8.53594803646598e-11	1.64440709093803e-09
M8Y62_18475	4995.2291212487	1.06421964618395	0.168780244004998	6.30535672262941	2.87530883198431e-10	5.11304918383297e-09
M8Y62_18600	142.732953119335	1.17846458546632	0.2943729022738	4.00330525114102	6.24636227725203e-05	0.00038811239800475
M8Y62_18635	237.421288524182	2.10453542952211	0.227716772566272	9.24189907403347	2.42160464781473e-20	2.47609075239056e-18
M8Y62_18640	132.195271365978	1.76414335361173	0.322800049158025	5.46512727681804	4.62574779365247e-08	5.5394371664077e-07
M8Y62_18645	61.5268673774011	1.86271637793851	0.562928634404285	3.30897428927153	0.00093638435629593	0.00411127631909617
M8Y62_18990	221.177816216658	1.16737942349584	0.302318268239227	3.86142534586129	0.000112727457972374	0.000651570073474878
M8Y62_19015	434.646747726407	1.88043895531091	0.407363582714348	4.61611944489773	3.90981970601618e-06	3.21306203661329e-05
M8Y62_19265	110.463450708508	1.16053045376557	0.298348173540695	3.88985271802669	0.000100305080360775	0.000591922433161199
M8Y62_19270	132.224892475516	1.02869441580194	0.371567025289159	2.76852989040509	0.00563098201820383	0.0186443847569878
M8Y62_19275	161.714359023414	1.23424112099027	0.370275605978337	3.33330389867076	0.0008582114637716	0.00381850238734192
M8Y62_19285	50376.2115347544	2.05613588002176	0.217765552098491	9.44197032178811	3.65834407125804e-21	4.22856857106065e-19
M8Y62_19295	244372.702952853	1.51353039819113	0.230104462925784	6.57757949996517	4.78168210148744e-11	9.66699761734172e-10
M8Y62_19310	19525.8839437725	1.87662919923716	0.194597286000152	9.64365556072399	5.22918940445167e-22	6.78136586913891e-20
M8Y62_19340	59.2729112635979	1.15934963629992	0.413964951855568	2.80059853159844	0.00510079330098024	0.0172087043028629
M8Y62_19365	253.009288690293	1.59417724019834	0.27760963940447	5.74251399777827	9.32811652185674e-09	1.24930971150409e-07
M8Y62_19375	67.9672371856709	2.15869037638857	0.440968643130132	4.89533759376975	9.81371099838355e-07	9.10637022310739e-06
M8Y62_19385	26.6433062990871	1.09393648419179	0.459868649951465	2.37880204338184	0.0173690007109604	0.0484273606608161
M8Y62_19475	70.0695245328819	1.84987997608318	0.315989237880598	5.85424993740512	4.79167569180731e-09	6.6785252567292e-08
M8Y62_19485	33.9186022926272	1.28997694954455	0.407199261522351	3.16792556234471	0.00153530825285807	0.00621723837048465
M8Y62_19490	184.014064420825	1.0191089738235	0.205325822058793	4.96337461895898	6.92787709766159e-07	6.67310190729469e-06
M8Y62_19495	12.1871768004199	1.84977145431782	0.66486609325269	2.78217143736159	0.0053996508525777	0.0180225634545861
M8Y62_19500	10.9454433920273	1.72671425701034	0.727020387552455	2.37505616977729	0.0175462798448477	0.0487937081250288
M8Y62_19505	68.5855715561677	2.26632997457311	0.560810184743468	4.04117121305455	5.31849092741833e-05	0.00033745126803202
M8Y62_19510	95.8355452533731	3.39003884979145	0.391059180575906	8.66886399342166	4.36452920969673e-18	2.79592792866958e-16
M8Y62_19515	255.89135700644	1.09575100517205	0.252283742707002	4.34332784750478	1.40340458608929e-05	0.000101660792700773
M8Y62_19655	2299.93613558365	1.11300337987722	0.20772257339537	5.35812435636822	8.40903556038446e-08	9.57405611875035e-07
M8Y62_19740	84.5804420955088	1.03970732853085	0.281175822949211	3.69771240509058	0.000217551163652584	0.00116958497183093
M8Y62_19750	132.151737227455	1.13013293971016	0.301860518325307	3.74389120505071	0.000181192133832335	0.000993194407821161
M8Y62_19770	184.423425714074	1.29212789922598	0.34378310859048	3.75855551636537	0.000170897122566052	0.000942593361705082
M8Y62_19775	115.899235289993	1.19661794799902	0.297841997786316	4.01762665068316	5.87872406651441e-05	0.000369907406646829
M8Y62_19830	49.452951475329	1.67984718189575	0.492423421081363	3.41138765943911	0.000646331286775691	0.00299089943584539
M8Y62_19910	116.958364125054	1.39323023001457	0.284073212588396	4.90447591773911	9.36771131340983e-07	8.7427045818633e-06
M8Y62_19920	2618.37145259189	2.13949742898915	0.218981353791072	9.7702265144932	1.51113834394482e-22	2.17154664182557e-20
M8Y62_19945	3581.00008132256	1.32300940660195	0.213707024556346	6.19076237362111	5.98739142816333e-10	1.00425742030109e-08
M8Y62_19960	7216.57595249031	1.4566195239876	0.224890784013472	6.47700851939022	9.35589125035781e-11	1.78298472323127e-09
M8Y62_19975	481.216782614709	1.35796658952599	0.529098804112176	2.56656522179188	0.0102711307170602	0.0310116990474783
M8Y62_19980	1921.67606201769	1.46516158124779	0.496769691793958	2.94937796216337	0.00318414300242776	0.0115880139246464
M8Y62_19985	499.058828156859	1.95747292995432	0.263789861841988	7.42057680414897	1.16611361977498e-13	3.42553929079756e-12
M8Y62_20035	616.016163101695	1.09051910929566	0.19556916329697	5.57613015728721	2.45927950855193e-08	3.09125038935476e-07
M8Y62_20300	578.311684822138	1.65139853420122	0.340738419889477	4.84652870884614	1.25640414144468e-06	1.1388814010392e-05
M8Y62_20460	50.2988081552976	1.0168918453741	0.375370807861236	2.7090328392026	0.00674796603324354	0.0217711986642936
M8Y62_20505	67.7430199310456	1.63576291749599	0.355121635246218	4.60620462158512	4.10084875262671e-06	3.35449427964865e-05
