	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
M8Y62_14660	14.9697555219001	-2.00799470326901	0.712722352278878	-2.81735895731148	0.00484203762641107	0.0164400472922271
M8Y62_14705	693.029985045766	-1.79170510891249	0.421466591402629	-4.25112012544042	2.12704039058839e-05	0.000147450766059432
M8Y62_14735	897.478192045425	-1.02114741243801	0.142067720144613	-7.18775110488552	6.58671910319491e-13	1.71674438586703e-11
M8Y62_14785	18.8430404106388	-1.90616030588956	0.606339442789315	-3.1437181409818	0.00166816030752123	0.0066439013895808
M8Y62_14790	115.343782343757	-2.17341015457245	0.288978515701318	-7.5210094746934	5.43549099424047e-14	1.67054945759402e-12
M8Y62_14845	20.8959524574166	-1.37975704032619	0.528403934979749	-2.61117858703885	0.00902307606337894	0.0276995932038024
M8Y62_14865	51.1255926984815	-1.47586672437438	0.35316952687307	-4.17891865541618	2.92898416537953e-05	0.000196633949587411
M8Y62_14890	41.5140594017968	-1.34174400738876	0.395980066764568	-3.38841300359318	0.00070298325316397	0.00321992970610508
M8Y62_14900	136.244199737283	-1.501714063794	0.291771260270815	-5.1468882247009	2.64843026695534e-07	2.76654297237751e-06
M8Y62_14905	11.7480529409966	-1.73725275769492	0.667860563899813	-2.60122075115597	0.00928926577789635	0.0284346725049366
M8Y62_15210	76.2373012389	-1.5652152778675	0.315463240513366	-4.96164077729108	6.99001806647252e-07	6.7086509132553e-06
M8Y62_15260	231.522359507623	-1.02857721550658	0.201779568674173	-5.09752906235763	3.44115598724835e-07	3.48507169222847e-06
M8Y62_15320	809.794214487738	-1.60316404550486	0.261676973466522	-6.12650025818936	8.98330609617749e-10	1.438681882933e-08
M8Y62_15405	208.180085154087	-1.36946455325037	0.206888033760617	-6.61935119377149	3.60778808600375e-11	7.49320673956326e-10
M8Y62_15510	571.74294625663	-1.55044466929864	0.275388572004481	-5.63002545099589	1.80183031552221e-08	2.33666628966625e-07
M8Y62_15630	5903.02334345088	-2.03401547318589	0.300771584080898	-6.76265837878755	1.35482442395997e-11	2.95229568122751e-10
M8Y62_15640	124.380251331553	-1.28978270767545	0.313178591562046	-4.11836167102733	3.81575507033983e-05	0.000248024079572089
M8Y62_15645	205.909264910572	-1.11423300212309	0.380991205145945	-2.92456357803919	0.00344939608547845	0.012428292792075
M8Y62_15780	207.061071608657	-1.08533637135049	0.21538953521852	-5.03894662407522	4.681009955063e-07	4.64345707669216e-06
M8Y62_15965	1356.72817236983	-1.43913986797848	0.176558791601326	-8.15105186734678	3.60772331334764e-16	1.55953372821703e-14
M8Y62_15970	550.475591957564	-1.75445212945547	0.229613178049186	-7.64090347235923	2.15702735298866e-14	6.99324050965896e-13
M8Y62_16055	131.989636946734	-1.58938650125598	0.515601507656524	-3.08258699335453	0.00205209740729431	0.00794683314973333
M8Y62_16095	486.536292477265	-1.17369925898775	0.21252884873537	-5.52254089725569	3.34131990627681e-08	4.07472429854904e-07
M8Y62_16110	2525.76425314009	-2.42678296266381	0.335126662855735	-7.24139029101511	4.44108335779002e-13	1.19864163519642e-11
M8Y62_16550	93.1354446479861	-1.00891636079648	0.306379495959602	-3.29302833284089	0.000991144861634527	0.00431606652687206
M8Y62_16610	208.750155379628	-1.55275010627855	0.475026600903294	-3.26876453513528	0.00108018151833368	0.00465423430549448
M8Y62_16615	93.3931208413356	-1.30630648438264	0.452279294986141	-2.88827390257311	0.00387362400044696	0.0136706948844931
M8Y62_16620	30.8107727325889	-1.53424942276678	0.43476690476572	-3.52890113288069	0.000417288996199652	0.00202808555099959
M8Y62_16635	35.938744963935	-1.08287021229829	0.428735944040402	-2.52572761241648	0.0115458962206511	0.0342532607584001
M8Y62_16640	58.98525216563	-1.07631870662037	0.390426403933535	-2.75677745095232	0.00583740663095675	0.0191944904494725
M8Y62_17105	538.454547879284	-1.58140957677523	0.249202116119698	-6.34589144506158	2.2114113386799e-10	3.99934492780987e-09
M8Y62_17110	489.029324933679	-1.2811259538682	0.235204859163672	-5.44685155920483	5.12692147705522e-08	6.08478604765683e-07
M8Y62_17165	174.546404186457	-1.43058054418936	0.290300424725206	-4.927931282028	8.31048334384645e-07	7.86778966086522e-06
M8Y62_17170	128.637792880928	-1.26150060276915	0.265504355481286	-4.75133675484305	2.02076265210904e-06	1.76134874814072e-05
M8Y62_17345	1652.11095842077	-1.11951278115346	0.210847354659332	-5.30958893443206	1.09872760432757e-07	1.22988098362309e-06
M8Y62_17495	3707.7562480057	-1.09249177253876	0.205621826026494	-5.31311190864534	1.07768809010195e-07	1.20887501583799e-06
M8Y62_17525	169.791089221564	-1.08117547199407	0.279778723714804	-3.86439489621871	0.000111364929306381	0.000647133693029541
M8Y62_17530	74.3332495990158	-1.05378868878613	0.326487237465327	-3.22765660601985	0.00124808702011193	0.0052542190704158
M8Y62_17550	1864.42841317652	-2.71252633725285	0.184509838476781	-14.7012558227034	6.32752603864859e-49	8.41086398687363e-46
M8Y62_17595	93.8703745067689	-1.06612031672174	0.384607030897842	-2.77197302980381	0.00557176527547796	0.018504107413939
M8Y62_17600	249.022805773523	-1.14377900998746	0.302451207502736	-3.7816976147371	0.000155762499986919	0.000872696746502055
M8Y62_17605	666.964333498075	-2.89034437788124	0.534071024590596	-5.41191011082637	6.23559907123041e-08	7.3351062525956e-07
M8Y62_17610	915.553711131378	-2.14134677550721	0.351576009145359	-6.09070789759684	1.1241249649873e-09	1.77358232606453e-08
M8Y62_17615	357.240797485578	-1.58387118043253	0.229838494031911	-6.89123546124792	5.53099000592259e-12	1.28983657287239e-10
M8Y62_17620	551.829810930485	-1.04011903549082	0.133821421936905	-7.77244046906949	7.69881907269388e-15	2.69306717167851e-13
M8Y62_17850	574.27938089487	-1.28290697371349	0.146965605619151	-8.72930076604476	2.56251934039311e-18	1.70311441660877e-16
M8Y62_17855	811.819964884595	-3.37341989100909	0.397248182065644	-8.49197062014911	2.03162378817654e-17	1.14916422146114e-15
M8Y62_17860	743.952945839164	-2.86197061135042	0.359630306260754	-7.9580907435407	1.74714205621516e-15	6.8305546418353e-14
M8Y62_17865	1741.3469496338	-2.19299627705273	0.312149550309812	-7.02546671900105	2.13351864195161e-12	5.17987151564234e-11
M8Y62_17880	160.95821983028	-1.37190081535537	0.278136898496435	-4.93246607254071	8.11978865546923e-07	7.72324083741143e-06
M8Y62_18035	4849.17010533465	-1.05889478334469	0.160661065928589	-6.59086118484583	4.37282602967287e-11	8.87416641212621e-10
M8Y62_18040	4435.15591815689	-1.4295470138916	0.156413738649781	-9.13952333236167	6.27282027065635e-20	6.06410643255997e-18
M8Y62_18045	4480.94156629849	-1.29792837480849	0.148646369090821	-8.73165205949611	2.50979305878081e-18	1.68918603715666e-16
M8Y62_18100	82.4682766841622	-1.03205500927247	0.415040087326052	-2.48663934108538	0.0128956057966234	0.0376735912201354
M8Y62_18145	31.6711320308054	-1.34819780923179	0.461538385007429	-2.92109573770358	0.00348802623780958	0.0125281717812139
M8Y62_18400	1028.71357828618	-1.00357575364078	0.169988305981327	-5.90379289826576	3.55238064050296e-09	5.14659614865238e-08
M8Y62_18545	25.0295736135657	-1.39463135778559	0.507524731742239	-2.74790817187977	0.00599768041742949	0.0196485932097798
M8Y62_18550	26.3102427395657	-1.28193415226743	0.443215278138359	-2.89235099848532	0.00382370503809391	0.0135447299717157
M8Y62_18590	81.8777722813394	-1.33671207623552	0.257494031823455	-5.19123517842154	2.08903556396057e-07	2.24839858385334e-06
M8Y62_18605	34.8628812266473	-1.01443590880049	0.412230649932313	-2.46084542468411	0.0138610070427898	0.0400396416320737
M8Y62_18660	23.7634176059993	-2.0014489178422	0.580144677523203	-3.44991343605345	0.000560766335929546	0.00262695560188317
M8Y62_18665	42.1579037624247	-2.6055883734162	0.499367563128638	-5.21777657541805	1.81083708646226e-07	1.95695544486176e-06
M8Y62_18670	35.6471776230108	-3.2508214037941	0.521291640609116	-6.23608964838875	4.48644055366231e-10	7.69496916897499e-09
M8Y62_18675	32.0793206324502	-2.5960651823678	0.647746633139444	-4.00784048816342	6.12764826455165e-05	0.000383302421442601
M8Y62_18680	26.8476639060829	-1.20070189586897	0.4904681478532	-2.44807313405466	0.0143622500009238	0.0411888259195858
M8Y62_18705	68.4852100373446	-2.48623272590886	0.521646687197303	-4.76612386683958	1.87803827929022e-06	1.65173801874101e-05
M8Y62_18720	89.3676888066904	-1.1138307377048	0.359666240539602	-3.09684538652762	0.00195591860523729	0.00765581681024326
M8Y62_18735	11.4858288751903	-2.43634905618699	0.873655902607139	-2.78868264830182	0.0052922895923925	0.0177758078096973
M8Y62_18765	33.3970493102915	-1.33938469893558	0.427929251077851	-3.12992088192613	0.00174853389987066	0.00693285215929328
M8Y62_18770	90.4029526913915	-1.1523233460741	0.265385212950053	-4.34207819367456	1.41141279467626e-05	0.000101963068332795
M8Y62_18815	429.514654180006	-1.35047329742295	0.401519330419823	-3.36340792362578	0.0007698651303169	0.00346602277552494
M8Y62_18820	430.5892391062	-1.89503501280922	0.276321156370184	-6.85808874609103	6.97879030630895e-12	1.59940638183813e-10
M8Y62_18845	132.723316983	-1.05883974619002	0.251732472398822	-4.20621041099731	2.59688470416882e-05	0.000176794314623119
M8Y62_18910	13.2031725802365	-1.63720871170382	0.609663843688578	-2.68542858273898	0.00724368536026383	0.0229664132740148
M8Y62_18935	153.70959406319	-1.08184174782671	0.317226575628341	-3.41031247361251	0.000648884898856064	0.00299749870305621
M8Y62_18945	220.921230972511	-1.89989338212267	0.247978130348319	-7.66153603728688	1.83722308596276e-14	6.04995004221441e-13
M8Y62_18950	72.0620940986052	-2.28818354561954	0.387306872514314	-5.90793427125406	3.46424176275644e-09	5.03261569742514e-08
M8Y62_18955	664.711701387247	-2.84716186584365	0.406515148339459	-7.00382723122075	2.49063219075556e-12	5.9651762874988e-11
M8Y62_18960	148.048002103087	-1.25540953712164	0.39492755368352	-3.17883501774524	0.00147868229190805	0.00603852054230039
M8Y62_18965	145.080861318329	-1.24245404269224	0.239949545182534	-5.17798040311801	2.2430078549661e-07	2.38521455297095e-06
M8Y62_18970	190.751518009427	-3.48883590678566	0.379990891126506	-9.18136720710016	4.25652260997371e-20	4.27017560702457e-18
M8Y62_18980	26.5165422880097	-1.43214852469164	0.528958022062694	-2.70748994240963	0.00677941249138507	0.0218514136694292
M8Y62_18985	239.472396798183	-1.0011045810176	0.225462872872764	-4.44021921774478	8.98672872404777e-06	6.89501250010996e-05
M8Y62_19030	77.4776624073148	-1.04247321077835	0.327162800245475	-3.18640508638563	0.00144052745024043	0.00590994170750647
M8Y62_19035	22.2917829119224	-1.82643871196361	0.580609118911434	-3.14572860203771	0.00165673664391899	0.00661823346034357
M8Y62_19075	32.6645568435255	-1.14700978113512	0.45470371401112	-2.52254324253676	0.011650962438452	0.0345307509951222
M8Y62_19085	35.2039174004284	-1.00781359215267	0.388262570333672	-2.59570112897197	0.00943981363372225	0.0288291149284901
M8Y62_19170	39.469411149067	-1.76206980123206	0.440888753763456	-3.99663131842424	6.42502469828538e-05	0.000396364669907957
M8Y62_19250	1589.45896895614	-1.5698276309808	0.37638045167021	-4.17085325237962	3.03461242688632e-05	0.000202956405959177
M8Y62_19440	160.001800820484	-1.96637793887136	0.298083102614889	-6.59674406775027	4.2028535876884e-11	8.6280202802082e-10
M8Y62_19550	982.89987507413	-1.28278344204791	0.298163951612751	-4.30227542635322	1.69052982260662e-05	0.000120489907061654
M8Y62_19555	472.482453877342	-1.9946523110772	0.362649258520688	-5.50022442955971	3.79308137050095e-08	4.59403499930605e-07
M8Y62_19560	383.539653047969	-1.13653215740607	0.174178698411475	-6.52509272242441	6.79594795172756e-11	1.31876114085166e-09
M8Y62_19565	235.097944088932	-1.22038976565758	0.248674947221385	-4.90757022085992	9.2211644826538e-07	8.63185414687857e-06
M8Y62_19570	392.682011707963	-1.81648121511652	0.195054483265752	-9.31268630540347	1.24639345458744e-20	1.35246408123294e-18
M8Y62_19645	939.652669321143	-2.89663086165334	0.243176362218108	-11.9116464907692	1.02924566066255e-32	4.20961475210982e-30
M8Y62_19860	92.9560621638655	-1.05181445000437	0.269978274758479	-3.89592255504751	9.78256462956055e-05	0.000579672372267814
M8Y62_19875	268.38515481859	-1.13230416459403	0.201916542178382	-5.60778305916956	2.04934675194196e-08	2.62563293495793e-07
M8Y62_19885	19.2929680371853	-1.26948062085126	0.529284521445185	-2.39848431120752	0.0164630817235074	0.0462165815860026
M8Y62_19955	358.390665020646	-1.12749017076466	0.155975607320449	-7.22863138752364	4.8788567987945e-13	1.31014553531264e-11
M8Y62_20025	3020.79109399846	-1.35634554731115	0.259664468650285	-5.22345453870268	1.75615595190595e-07	1.90172733121872e-06
M8Y62_20075	892.251996350527	-1.0645454697096	0.351580575753418	-3.02788476703623	0.00246271976690238	0.00930652523142853
M8Y62_20160	79.1191591449373	-1.42065357204112	0.278063199953687	-5.10910315452654	3.23691602366987e-07	3.32252557873604e-06
M8Y62_20205	14.7337329614998	-1.75397463064252	0.602818819781198	-2.90962155308813	0.00361866640716928	0.0129565315063428
M8Y62_20235	338.249573966062	-1.08379580119564	0.304814974718658	-3.55558581790797	0.000377137813886834	0.00186360758033113
M8Y62_20285	1485.46318351441	-2.09099535638155	0.325409119429162	-6.42574295412987	1.3122698922449e-10	2.45680951305146e-09
M8Y62_20425	36.8901812578482	-1.12106996828187	0.439701814415018	-2.54961415106588	0.010784220003239	0.0323587459126533
M8Y62_20545	47.332562568128	-1.18432693824059	0.345337778441449	-3.42947401696274	0.000604752333153807	0.00281318298808293
M8Y62_20630	383.885017822925	-1.29864784374681	0.302285023833704	-4.2961038138007	1.73826202730938e-05	0.000123560684481337
M8Y62_20940	229.117081865841	-1.20566614841769	0.194840398298667	-6.1879679930111	6.09446985265216e-10	1.01580865851259e-08
M8Y62_21100	190.938923936337	-1.16946599578656	0.20098844093096	-5.81857339839895	5.93519966682915e-09	8.15438155775985e-08
M8Y62_21120	549.965622547518	-1.42651627459725	0.170576555653124	-8.36290936427477	6.11902228961402e-17	3.08275020555674e-15
M8Y62_21125	91.791882090512	-1.83344246278068	0.272068826495538	-6.73889208990559	1.59598872525293e-11	3.42172260168138e-10
M8Y62_21135	22.5648102049083	-3.25215212195895	0.669494879510896	-4.85762060545531	1.18804773228715e-06	1.08911203320186e-05
M8Y62_21140	270.794732048069	-1.18807507963624	0.21597987264752	-5.50086017309205	3.77942853769544e-08	4.58795012212937e-07
M8Y62_21230	2.35803765421101	-4.40485847929876	1.80425514424158	-2.44137227118749	0.0146315631956588	0.0418933879974787
M8Y62_21380	498.96234364056	-1.47647544774501	0.230441979419381	-6.40714617824893	1.48268651336439e-10	2.76556193123886e-09
M8Y62_21385	146.274638959876	-1.10666356136757	0.243962283027102	-4.5362075958464	5.72748049556749e-06	4.5384521303923e-05
M8Y62_21390	137.923652817202	-2.02497720280589	0.451379062828466	-4.48620099948107	7.25043458608505e-06	5.64429878392594e-05
M8Y62_21400	3243.93388929113	-1.56548959801139	0.247889269649731	-6.31527778601887	2.69676627892515e-10	4.81164641108893e-09
M8Y62_21405	3732.80739753024	-2.05335599980116	0.209460846669948	-9.80305404301489	1.09232051370963e-22	1.61329671427614e-20
M8Y62_21470	220.678023264026	-1.54492267674364	0.279138031957275	-5.53461907684475	3.11905471108031e-08	3.85674741832884e-07
M8Y62_21475	75.1060288430823	-1.17202294455194	0.331330955652462	-3.53731797333568	0.00040421270473154	0.00197536668295735
M8Y62_21520	1506.59596192253	-1.02965917473318	0.147790822409489	-6.96700348469722	3.2376265510469e-12	7.6170178636798e-11
M8Y62_21670	127.565124508126	-1.40271057272707	0.236842259002127	-5.92255190706687	3.16983704508634e-09	4.64298169937301e-08
M8Y62_21685	406.427237978954	-1.8178263116034	0.213695141053871	-8.50663380851107	1.79055931130109e-17	1.04619822617449e-15
M8Y62_21795	572.164970095928	-1.77052895236838	0.193118096272669	-9.16811519241842	4.81361472542231e-20	4.7396276842723e-18
M8Y62_21860	3314.14403517806	-1.69046341138508	0.241599605752811	-6.99696262383248	2.61571028477432e-12	6.20880874292191e-11
M8Y62_21865	8684.98740981639	-1.67245016528244	0.200097037990821	-8.3581955139144	6.36848402400028e-17	3.16460089304761e-15
M8Y62_21870	472.020358996404	-1.56390488414164	0.316306640036211	-4.94426827069646	7.64303940697197e-07	7.28280296180465e-06
M8Y62_21875	2370.80741913641	-2.00005676088686	0.32846734757166	-6.08905809260239	1.13576904882175e-09	1.78665208064652e-08
M8Y62_21935	7289.29981433678	-1.07852242112505	0.217418391336784	-4.96058504753815	7.02811816875752e-07	6.7330638384295e-06
M8Y62_22285	32.4153996910921	-1.5273639758354	0.539438502629388	-2.83139592074085	0.00463453140077721	0.0158570163821959
M8Y62_22320	27.9456400624465	-1.67730760553957	0.467703465086415	-3.58626294382845	0.00033545072398881	0.00168900710175048
M8Y62_22330	11.7762004795842	-3.30619238052238	0.766876635128692	-4.31124411551222	1.62338561947181e-05	0.000116015340574349
M8Y62_22390	1089.49707072836	-2.72433449697147	0.327486169597349	-8.31892992709004	8.87610038579374e-17	4.29038415920594e-15
M8Y62_22415	138.405438489074	-1.60918352309993	0.318768371057274	-5.04812794871297	4.46160317728701e-07	4.45908723564569e-06
M8Y62_22595	90.4695019435653	-1.88260386261009	0.358007505651484	-5.25855975891966	1.45188005839455e-07	1.59827044937553e-06
M8Y62_22805	1077.28407496181	-1.44070936462152	0.597519400710793	-2.41115077252336	0.0159022730201007	0.0449532720691811
M8Y62_23065	76.3260378024941	-2.89145851263104	0.375789109747302	-7.69436483823437	1.42198771800848e-14	4.75516270229629e-13
M8Y62_23070	81.410239217578	-3.49036389119221	0.414853554976055	-8.41348434725035	3.98007406205169e-17	2.1278906359897e-15
M8Y62_23145	485.769688684947	-1.54157497406964	0.300643766659743	-5.12758003000387	2.93490233507265e-07	3.04188610440181e-06
M8Y62_23170	138.535873521924	-1.3136416929791	0.271637770147405	-4.83600528846281	1.32474398426348e-06	1.18780164659847e-05
M8Y62_23210	111.473714046865	-1.49504158523935	0.30881775804679	-4.84117751095398	1.29072008154841e-06	1.16317943620219e-05
M8Y62_23215	71.1633457766733	-1.19982969742705	0.354379752357392	-3.38571741033619	0.000709924490515671	0.00324563071029392
M8Y62_23225	420.169520692662	-2.36579563850558	0.309503268510188	-7.64384702589242	2.10825866409356e-14	6.87706215765979e-13
M8Y62_23340	30.5596804156126	-1.193031640257	0.448939837256028	-2.65744213645407	0.00787361055163032	0.0246839547777231
M8Y62_23345	1442.95646817331	-1.09201534050605	0.196656614225818	-5.55290420718879	2.80962060184474e-08	3.49853694145397e-07
M8Y62_23395	19.0172709971832	-1.54734494325247	0.518372030104766	-2.985008552525	0.00283570395187104	0.0105209381807503
M8Y62_23400	69.723953946291	-1.59921542678027	0.312789893288404	-5.11274648284666	3.17508287673756e-07	3.26536086182081e-06
M8Y62_23505	607.262252136887	-1.15947718228814	0.187825944842568	-6.17314707645951	6.69438832083844e-10	1.09858218215735e-08
M8Y62_23555	88.2290102334525	-1.10504997621886	0.290816726278584	-3.79981574773762	0.000144803709284416	0.000815594621043683
M8Y62_23575	78.5141494987603	-1.14886699767566	0.30633971471101	-3.7503038049097	0.000176620451798455	0.000970135270880561
M8Y62_23590	422.047049556811	-1.23444404923195	0.262014198901441	-4.7113631795821	2.46065273029631e-06	2.11169431442508e-05
M8Y62_23640	3079.55997767811	-1.05246236420278	0.110356357540703	-9.53694365831707	1.47103715458447e-21	1.73811212242792e-19
M8Y62_23695	179.891141209985	-1.0119857265037	0.246345925853758	-4.10798645439933	3.99123506011914e-05	0.000258167844460504
M8Y62_23710	719.050105297721	-1.58516003696245	0.191196626214027	-8.29073226003478	1.1255338142801e-16	5.20388112219762e-15
M8Y62_23830	4907.73432364725	-2.19768397884707	0.168814367161159	-13.0183468137463	9.62318076417787e-39	5.68516134701486e-36
M8Y62_23835	1268.8501220729	-2.79335253830192	0.178187344162057	-15.6764923538084	2.19019737540828e-55	3.88175981501527e-52
M8Y62_23945	132.988017562865	-1.11840405821897	0.210448878969411	-5.31437403561333	1.07024584706599e-07	1.20306494056022e-06
M8Y62_23970	66.441656606635	-1.08954535989677	0.294786367603603	-3.69605069852441	0.000218979262247867	0.0011748867178324
M8Y62_24155	546.739685026915	-1.01034887538738	0.197072320635536	-5.12679239849169	2.94720186189059e-07	3.04869110888566e-06
M8Y62_24515	420.941672552667	-1.05352306652148	0.38196620378015	-2.75815780583526	0.00581281290870275	0.0191372917867322
M8Y62_24590	20.0945054866633	-2.87958206588397	1.13532353990256	-2.53635370418824	0.0112013533870778	0.0334248786468235
M8Y62_24915	583.677842822003	-1.28699123989245	0.150114983238725	-8.57336964056255	1.00500278094493e-17	6.07227248441385e-16
M8Y62_25045	3066.26653876129	-1.14637991014563	0.17116601229628	-6.69747395973271	2.12053000782735e-11	4.47415002048335e-10
M8Y62_25090	231.301129419874	-1.17241031485907	0.18956290626435	-6.18480871581551	6.21778187466979e-10	1.0331233196131e-08
M8Y62_25110	511.473785798676	-1.36261377150643	0.314504046973669	-4.33257945205556	1.47372452808921e-05	0.000105889098862842
M8Y62_25115	1330.92058064174	-1.81745742492155	0.376680951404405	-4.82492522689401	1.40055801516546e-06	1.25155747338399e-05
M8Y62_25315	448.707064945411	-1.63091854880668	0.196967768172317	-8.28012909898983	1.23041817379971e-16	5.63977019835609e-15
M8Y62_25320	299.423960052331	-1.45347845270797	0.229226557243918	-6.34079432236701	2.28583536215519e-10	4.11992766799293e-09
M8Y62_25325	786.571168148149	-1.28507041151276	0.188481337904479	-6.81802466917984	9.23007960781624e-12	2.06203080986382e-10
M8Y62_25330	167.762737935853	-1.02882972124337	0.217816027841791	-4.72338850100897	2.31947149836957e-06	1.99557119042573e-05
M8Y62_25370	2516.63174139122	-1.44864592405181	0.304667465157306	-4.75484286877774	1.98600821786078e-06	1.73963849989551e-05
M8Y62_25545	558.539861688851	-1.31025919611493	0.191789860022601	-6.83174384694019	8.38885449021504e-12	1.88200587866976e-10
M8Y62_25550	126.758889240526	-1.10688935900817	0.232677504320543	-4.75718253142036	1.96313646879277e-06	1.72244168392264e-05
M8Y62_25570	3434.8180915425	-1.66273904266351	0.546549166614395	-3.04224970822546	0.0023481700934781	0.00892779259667141
M8Y62_25575	402.817664733897	-2.21352960741049	0.265779922475029	-8.32843048036655	8.192115385241e-17	4.03309976882652e-15
M8Y62_25580	405.917667299184	-1.42170568178782	0.196936146058114	-7.21912005614394	5.23250457111585e-13	1.39805159822226e-11
M8Y62_25675	228.53785906123	-1.19244360099967	0.301938611348525	-3.94929153205664	7.83828410165881e-05	0.000474671487112983
M8Y62_25685	86.5117320084024	-1.25051610399059	0.282211900876013	-4.43112462695184	9.3742887265136e-06	7.16136395960816e-05
M8Y62_25690	95.7204580016969	-1.10175626129484	0.272159057893738	-4.04820721316947	5.16114445220903e-05	0.000329433434002346
M8Y62_25795	1002.69705011328	-1.27239090663461	0.401293993415317	-3.17072003945435	0.00152061617584782	0.00616243613337109
M8Y62_25800	192.13327971326	-2.06215195080313	0.34275181780708	-6.0164581007819	1.78274613730636e-09	2.72306774638171e-08
M8Y62_25805	110.745319872617	-1.91491341010285	0.293240559679446	-6.53017922280644	6.56910365216016e-11	1.2841148572991e-09
M8Y62_25810	195.830482283463	-1.17622371480399	0.258238757953007	-4.55479155850818	5.24375484879151e-06	4.19895248961211e-05
M8Y62_25815	175.629246549265	-1.03730583141314	0.226394327649608	-4.58185433434794	4.60870888251863e-06	3.71843780399872e-05
M8Y62_26030	378.645102996618	-1.19381192531157	0.341563889875735	-3.4951350558336	0.000473821931691783	0.00227169631271886
M8Y62_26825	108.807227633813	-2.86339734145172	0.341891904430204	-8.3751539722002	5.51517180170241e-17	2.81963158362036e-15
M8Y62_26830	51.4985412338832	-2.89175540933514	0.468288629853679	-6.17515614299389	6.60981135368324e-10	1.08806089682767e-08
M8Y62_26835	149.82023886124	-2.61907060825718	0.311318295786509	-8.41283870464602	4.00205122435527e-17	2.1278906359897e-15
